Date,State,TotalSamples,Negative,Positive,Sno,Population,Rural population,Urban population,Area,Density,Gender Ratio,density_Group
2020-05-11,Manipur,1337.0,,3.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-13,Manipur,1706.0,,3.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-15,Manipur,1799.0,,4.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-16,Manipur,1900.0,,5.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-18,Manipur,2483.0,,8.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-20,Manipur,3087.0,,21.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-22,Manipur,3721.0,,27.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-23,Manipur,4094.0,,30.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-25,Manipur,5041.0,,37.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-26,Manipur,6233.0,,40.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-27,Manipur,6836.0,,45.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-28,Manipur,7758.0,,56.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-05-29,Manipur,8596.0,,60.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-06-03,Manipur,12454.0,,119.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-06-05,Manipur,14629.0,,133.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-06-07,Manipur,17028.0,,173.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-06-09,Manipur,18612.0,,305.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-06-10,Manipur,19756.0,,312.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-06-11,Manipur,20528.0,,367.0,23,2570390,1793875,776515,"22,327 km2 (8,621 sq mi)",122/km2 (320/sq mi),992,Dense1
2020-04-16,Meghalaya,552.0,299.0,8.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-17,Meghalaya,617.0,541.0,10.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-18,Meghalaya,738.0,667.0,12.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-19,Meghalaya,766.0,678.0,12.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-20,Meghalaya,838.0,714.0,12.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-21,Meghalaya,933.0,821.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-22,Meghalaya,1046.0,904.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-23,Meghalaya,1109.0,1000.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-24,Meghalaya,1130.0,1048.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-25,Meghalaya,1169.0,1097.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-27,Meghalaya,1254.0,1182.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-28,Meghalaya,1382.0,1202.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-29,Meghalaya,1397.0,1288.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-30,Meghalaya,1595.0,1433.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-02,Meghalaya,1707.0,1655.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-04,Meghalaya,1884.0,1782.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-05,Meghalaya,1944.0,1822.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-07,Meghalaya,2054.0,1967.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-09,Meghalaya,2287.0,2178.0,13.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-10,Meghalaya,2287.0,2178.0,14.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-11,Meghalaya,2480.0,2342.0,14.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-15,Meghalaya,2712.0,2597.0,14.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-18,Meghalaya,2896.0,,14.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-19,Meghalaya,3104.0,,14.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-20,Meghalaya,3419.0,,14.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-22,Meghalaya,3682.0,,15.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-26,Meghalaya,6553.0,5599.0,16.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-27,Meghalaya,6685.0,,21.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-05-31,Meghalaya,7781.0,,28.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-01,Meghalaya,8127.0,,28.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-02,Meghalaya,8734.0,,29.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-03,Meghalaya,9025.0,,29.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-04,Meghalaya,9395.0,,32.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-05,Meghalaya,9592.0,,32.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-06,Meghalaya,10066.0,,34.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-07,Meghalaya,10066.0,,34.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-08,Meghalaya,10746.0,,37.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-09,Meghalaya,11247.0,,41.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-10,Meghalaya,11505.0,,45.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-11,Meghalaya,11889.0,,45.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-06-12,Meghalaya,12219.0,,45.0,22,2966889,2371439,595450,"22,429 km2 (8,660 sq mi)",132/km2 (340/sq mi),989,Dense1
2020-04-06,Mizoram,58.0,0.0,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-07,Mizoram,58.0,0.0,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-08,Mizoram,74.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-09,Mizoram,84.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-12,Mizoram,87.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-13,Mizoram,89.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-14,Mizoram,91.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-15,Mizoram,94.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-16,Mizoram,94.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-18,Mizoram,102.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-19,Mizoram,116.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-20,Mizoram,132.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-21,Mizoram,135.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-22,Mizoram,135.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-23,Mizoram,137.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-26,Mizoram,146.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-27,Mizoram,146.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-28,Mizoram,158.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-29,Mizoram,179.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-04-30,Mizoram,180.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-01,Mizoram,180.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-02,Mizoram,183.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-03,Mizoram,183.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-04,Mizoram,183.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-05,Mizoram,188.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-06,Mizoram,195.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-07,Mizoram,197.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-08,Mizoram,199.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-09,Mizoram,201.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-10,Mizoram,201.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-11,Mizoram,206.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-12,Mizoram,224.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
2020-05-13,Mizoram,224.0,,2.0,27,1097206,525435,571771,"21,081 km2 (8,139 sq mi)",52/km2 (130/sq mi),976,Dense1
